RecordID,Quantity,Discount,Profit,ActualSales,PredictedSales,PredictionError,ErrorCategory,Region,Category,YearMonth
2000,5,0.0,42.0355,144.95,143.1652000000002,1.784799999999791,Normal Error,South,Technology,2014-02
2001,5,0.0,21.9945,199.95,160.0296000000002,39.9203999999998,Normal Error,West,Technology,2017-04
2002,7,0.0,14.2324,41.86,42.773600000000016,0.9136000000000166,Normal Error,West,Office Supplies,2017-04
2003,3,0.0,9.594,95.94,83.79479999999985,12.145200000000145,Normal Error,South,Office Supplies,2017-12
2004,5,0.0,76.1125,304.45,271.2774000000004,33.17259999999959,Normal Error,South,Furniture,2017-12
2005,3,0.8,-17.046,11.364,11.26390000000001,0.10009999999999053,Normal Error,Central,Office Supplies,2017-04
2006,7,0.0,11.5752,29.68,35.86629999999995,6.186299999999953,Normal Error,Central,Office Supplies,2014-12
2007,7,0.0,16.1602,47.53,46.22920000000005,1.3007999999999527,Normal Error,Central,Technology,2014-12
2008,2,0.3,-36.6744,183.372,185.2578299999998,1.8858299999997996,Normal Error,Central,Furniture,2017-08
2009,3,0.2,0.4752,4.224,7.148160000000003,2.924160000000003,Normal Error,South,Office Supplies,2014-11
2010,2,0.2,29.1424,333.056,265.81348000000025,67.24251999999973,Normal Error,South,Office Supplies,2014-11
2011,4,0.2,7.78,24.896,25.57456,0.6785600000000009,Normal Error,South,Office Supplies,2014-11
2012,2,0.2,35.9964,159.984,213.96968000000018,53.98568000000017,Normal Error,Central,Technology,2015-12
2013,3,0.2,4.6344,46.344,29.154080000000025,17.189919999999976,Normal Error,Central,Office Supplies,2015-12
2014,1,0.0,84.2352,350.98,315.54749999999973,35.43250000000029,Normal Error,South,Furniture,2016-09
2015,2,0.0,6.0168,13.08,13.362399999999997,0.2823999999999973,Normal Error,South,Office Supplies,2016-09
2016,4,0.0,117.0104,900.08,794.8272000000012,105.25279999999884,Normal Error,South,Office Supplies,2016-09
2017,2,0.2,6.3684,17.568,29.53632000000008,11.96832000000008,Normal Error,West,Office Supplies,2015-03
2018,2,0.0,6.8714,14.62,14.61999999999997,2.842170943040401e-14,Normal Error,West,Office Supplies,2015-03
2019,4,0.0,8.6736,33.36,48.21469999999995,14.854699999999951,Normal Error,West,Office Supplies,2015-03
2020,6,0.0,19.6686,40.14,108.28009999999996,68.14009999999996,Normal Error,West,Office Supplies,2015-03
2021,9,0.0,481.869,1606.23,1677.7852000000007,71.5552000000007,Normal Error,East,Office Supplies,2016-09
2022,3,0.0,7.668,17.04,17.444099999999978,0.40409999999997837,Normal Error,East,Office Supplies,2016-09
2023,3,0.0,23.7744,49.53,63.66029999999997,14.13029999999997,Normal Error,East,Office Supplies,2016-09
2024,4,0.0,244.2496,872.32,920.9984800000013,48.67848000000129,Normal Error,East,Furniture,2016-09
2025,5,0.2,77.714,239.12,389.5596799999998,150.43967999999978,Normal Error,West,Office Supplies,2017-08
2026,2,0.0,39.7488,141.96,164.03989999999962,22.07989999999961,Normal Error,West,Furniture,2015-03
2027,2,0.2,11.5584,33.024,37.69167999999995,4.667679999999947,Normal Error,West,Office Supplies,2016-09
2028,4,0.2,23.4976,67.136,98.22600000000018,31.090000000000188,Normal Error,West,Office Supplies,2016-09
2029,3,0.0,6.9231,14.73,16.560200000000002,1.8302000000000014,Normal Error,East,Office Supplies,2015-11
2030,5,0.0,25.176,104.9,92.87309999999994,12.026900000000069,Normal Error,East,Office Supplies,2015-11
2031,4,0.0,30.52,61.04,88.2035,27.163500000000006,Normal Error,East,Office Supplies,2015-11
2032,3,0.0,5.1465,10.95,18.528690000000005,7.578690000000005,Normal Error,East,Office Supplies,2015-11
2033,2,0.2,3.2872,9.392,9.670800000000021,0.2788000000000217,Normal Error,Central,Office Supplies,2016-12
2034,1,0.2,0.8162,9.328,7.334399999999988,1.9936000000000114,Normal Error,Central,Office Supplies,2016-12
2035,2,0.0,3.8822,8.26,9.921799999999994,1.6617999999999942,Normal Error,Central,Office Supplies,2017-09
2036,3,0.0,51.2943,269.97,222.17340000000002,47.79660000000001,Normal Error,Central,Furniture,2017-09
2037,3,0.0,13.9392,29.04,82.61949999999987,53.579499999999875,Normal Error,West,Office Supplies,2015-01
2038,2,0.0,6.8714,14.62,14.61999999999997,2.842170943040401e-14,Normal Error,West,Office Supplies,2015-01
2039,3,0.2,4.3326,11.952,14.936940000000003,2.9849400000000035,Normal Error,West,Office Supplies,2015-06
2040,7,0.7,-3.3264,4.536,4.463529999999999,0.07247000000000092,Normal Error,West,Office Supplies,2015-06
2041,2,0.7,-6.104,9.156,8.835829999999987,0.3201700000000134,Normal Error,West,Office Supplies,2015-06
2042,5,0.2,20.724,75.36,105.85871999999999,30.49871999999999,Normal Error,West,Furniture,2015-06
2043,6,0.2,20.1264,57.504,132.12040000000013,74.61640000000014,Normal Error,West,Office Supplies,2015-10
2044,7,0.2,7.7728,38.864,36.01911999999999,2.8448800000000105,Normal Error,East,Office Supplies,2017-11
2045,3,0.2,5.4432,15.552,15.551999999999978,2.1316282072803006e-14,Normal Error,Central,Office Supplies,2014-08
2046,2,0.0,45.5392,162.64,148.96129999999997,13.67870000000002,Normal Error,East,Office Supplies,2016-07
2047,3,0.0,280.59,597.0,683.9636999999998,86.96369999999979,Normal Error,East,Technology,2016-07
2048,1,0.0,26.6304,55.48,57.554199999999895,2.074199999999898,Normal Error,East,Office Supplies,2016-07
2049,7,0.2,36.225,289.8,235.9379999999997,53.86200000000031,Normal Error,East,Furniture,2015-07
2050,3,0.7,-2.0016,2.502,2.5411200000000025,0.03912000000000271,Normal Error,East,Office Supplies,2015-07
2051,4,0.7,-4.752,6.48,6.291570000000008,0.18842999999999233,Normal Error,East,Office Supplies,2015-07
2052,8,0.3,-73.176,341.488,452.04936999999956,110.56136999999956,Normal Error,East,Furniture,2015-07
2053,5,0.2,0.834,11.12,20.424559999999964,9.304559999999965,Normal Error,East,Office Supplies,2015-07
2054,6,0.2,3.4848,25.344,23.754320000000025,1.5896799999999764,Normal Error,East,Furniture,2015-07
2055,3,0.0,5.193,17.31,16.954679999999968,0.35532000000003094,Normal Error,Central,Furniture,2016-12
2056,5,0.0,63.984,199.95,183.76820000000018,16.18179999999981,Normal Error,Central,Technology,2017-12
2057,7,0.0,412.5394,1586.69,1568.650800000001,18.039199999999028,Normal Error,Central,Furniture,2017-12
2058,1,0.0,30.5964,84.99,93.29799999999983,8.307999999999836,Normal Error,Central,Technology,2017-12
2059,2,0.0,70.006,411.8,383.1588999999999,28.641100000000108,Normal Error,Central,Furniture,2017-12
2060,3,0.0,5.2164,11.34,12.097118571428576,0.7571185714285757,Normal Error,West,Office Supplies,2014-10
2061,5,0.0,20.878,80.3,70.24200000000005,10.05799999999995,Normal Error,West,Office Supplies,2014-10
2062,2,0.2,5.3892,15.968,40.10083999999998,24.132839999999977,Normal Error,West,Office Supplies,2014-10
2063,13,0.0,30.4278,64.74,168.8443,104.10430000000001,Normal Error,West,Office Supplies,2014-10
2064,3,0.2,6.03,19.296,19.816880000000033,0.5208800000000338,Normal Error,West,Office Supplies,2014-10
2065,4,0.0,12.1692,405.64,273.39839999999975,132.24160000000023,Normal Error,West,Office Supplies,2014-10
2066,3,0.2,-9.147,146.352,105.2405600000001,41.1114399999999,Normal Error,West,Furniture,2014-10
2067,9,0.0,47.8629,251.91,267.26909999999987,15.35909999999987,Normal Error,West,Technology,2014-10
2068,3,0.0,3.717,12.39,25.84890000000003,13.458900000000028,Normal Error,West,Office Supplies,2014-10
2069,4,0.0,69.986,199.96,194.83949999999962,5.120500000000391,Normal Error,West,Technology,2015-04
2070,3,0.2,-97.7394,710.832,792.5026519999993,81.67065199999934,Normal Error,West,Furniture,2015-04
2071,1,0.7,-1.294,1.941,1.896130000000002,0.04486999999999797,Normal Error,East,Office Supplies,2016-07
2072,5,0.2,-46.137,283.92,268.5602999999994,15.3597000000006,Normal Error,West,Furniture,2017-11
2073,2,0.2,2.5592,7.312,16.993319999999986,9.681319999999985,Normal Error,West,Office Supplies,2016-11
2074,3,0.0,13.7931,59.97,114.19829999999989,54.22829999999989,Normal Error,West,Technology,2017-11
2075,7,0.2,66.6351,761.544,723.70952,37.834479999999985,Normal Error,West,Technology,2017-11
2076,3,0.0,28.518,58.2,102.5555,44.35549999999999,Normal Error,West,Furniture,2014-12
2077,5,0.0,19.95,39.9,45.06190000000002,5.161900000000024,Normal Error,East,Office Supplies,2017-09
2078,7,0.0,26.3494,90.86,91.82239999999993,0.9623999999999313,Normal Error,East,Office Supplies,2017-09
2079,5,0.0,45.528,94.85,94.85000000000016,1.7053025658242404e-13,Normal Error,East,Office Supplies,2017-09
2080,7,0.2,37.1812,106.232,117.18607999999993,10.954079999999934,Normal Error,West,Office Supplies,2015-12
2081,2,0.2,11.1984,111.984,109.06272000000018,2.921279999999811,Normal Error,West,Technology,2015-12
2082,2,0.2,1.7352,7.712,7.587599999999996,0.12440000000000406,Normal Error,West,Furniture,2015-12
2083,6,0.0,16.848,37.44,37.91860000000003,0.47860000000003566,Normal Error,West,Office Supplies,2017-02
2084,2,0.2,8.88,23.68,39.152959999999965,15.472959999999965,Normal Error,Central,Office Supplies,2014-11
2085,4,0.0,56.1752,122.12,157.88040000000035,35.760400000000345,Normal Error,East,Office Supplies,2016-06
2086,5,0.0,8.6715,18.45,21.09900000000003,2.6490000000000293,Normal Error,East,Office Supplies,2016-06
2087,5,0.0,38.988,324.9,297.16610000000037,27.733899999999608,Normal Error,East,Office Supplies,2016-06
2088,3,0.0,68.9631,146.73,146.57849999999974,0.15150000000025443,Normal Error,East,Office Supplies,2016-06
2089,2,0.0,1.4652,3.96,4.788759999999995,0.8287599999999946,Normal Error,East,Office Supplies,2016-06
2090,2,0.0,2.6496,5.76,6.183219999999993,0.4232199999999935,Normal Error,West,Office Supplies,2015-10
2091,3,0.0,13.0095,26.55,52.010400000000075,25.460400000000075,Normal Error,East,Office Supplies,2017-07
2092,3,0.3,-48.7839,310.443,293.8362319999998,16.60676800000016,Normal Error,East,Furniture,2017-07
2093,5,0.0,81.583,479.9,404.4998000000004,75.40019999999959,Normal Error,Central,Furniture,2014-11
2094,1,0.0,0.3864,12.88,11.665580000000004,1.214419999999997,Normal Error,West,Office Supplies,2015-04
2095,5,0.2,1.476,13.12,13.870639999999979,0.7506399999999793,Normal Error,South,Office Supplies,2015-11
2096,8,0.0,240.5648,511.84,891.5861599999988,379.74615999999884,Normal Error,South,Office Supplies,2016-05
2097,4,0.0,25.7488,91.96,110.56739999999989,18.6073999999999,Normal Error,South,Office Supplies,2016-05
2098,3,0.0,2.1684,8.34,8.216760000000004,0.12323999999999558,Normal Error,South,Office Supplies,2016-05
2099,3,0.2,2.355,37.68,11.213280000000012,26.466719999999988,Normal Error,West,Office Supplies,2017-09
2100,7,0.2,80.4839,279.944,412.05192000000017,132.10792000000015,Normal Error,West,Technology,2017-09
2101,3,0.2,-15.9102,636.408,503.21032000000037,133.19767999999965,Normal Error,West,Office Supplies,2014-03
2102,4,0.2,9.3564,83.168,64.38719999999992,18.780800000000085,Normal Error,West,Office Supplies,2014-03
2103,4,0.2,-25.9136,259.136,268.5939199999996,9.457919999999604,Normal Error,West,Furniture,2014-07
2104,4,0.0,106.5216,221.92,392.2781999999993,170.3581999999993,Normal Error,East,Office Supplies,2017-03
2105,2,0.0,11.7,26.0,26.861,0.8610000000000007,Normal Error,East,Technology,2017-03
2106,3,0.2,5.4432,15.552,15.551999999999978,2.1316282072803006e-14,Normal Error,South,Office Supplies,2014-09
2107,1,0.8,-1.4016,0.876,0.8652200000000004,0.010779999999999568,Normal Error,Central,Office Supplies,2014-09
2108,1,0.0,9.3906,19.98,20.586900000000014,0.6069000000000138,Normal Error,West,Office Supplies,2015-10
2109,3,0.2,124.485,398.352,634.3286399999997,235.97663999999975,Normal Error,West,Office Supplies,2015-10
2110,3,0.0,1.26,5.04,10.203500000000012,5.163500000000012,Normal Error,West,Office Supplies,2015-10
2111,5,0.0,8.027,17.45,91.87929999999989,74.42929999999988,Normal Error,West,Office Supplies,2015-10
2112,4,0.2,20.196,323.136,291.53759999999977,31.598400000000254,Normal Error,West,Furniture,2015-10
2113,3,0.0,8.019,29.7,28.289099999999973,1.4109000000000265,Normal Error,West,Office Supplies,2015-10
2114,4,0.2,145.782,1295.84,1017.1493299999979,278.690670000002,Normal Error,West,Technology,2015-10
2115,2,0.0,12.6468,46.84,68.69400000000006,21.854000000000056,Normal Error,West,Office Supplies,2015-10
2116,1,0.15,20.0392,425.833,352.70249999999976,73.13050000000027,Normal Error,West,Furniture,2015-10
2117,1,0.4,-13.978,209.67,149.96481999999997,59.70518000000001,Normal Error,East,Furniture,2015-10
2118,7,0.0,73.5448,159.88,184.4945999999999,24.61459999999991,Normal Error,West,Office Supplies,2016-09
2119,1,0.0,2.376,5.28,6.193899999999989,0.9138999999999884,Normal Error,West,Office Supplies,2017-04
2120,5,0.2,302.373,895.92,970.2008599999991,74.28085999999917,Normal Error,West,Office Supplies,2017-04
2121,3,0.7,-1.9656,2.808,2.7838499999999953,0.024150000000004557,Normal Error,South,Office Supplies,2017-01
2122,3,0.2,-2.6997,215.976,204.44127999999992,11.534720000000078,Normal Error,West,Furniture,2017-11
2123,2,0.0,41.1332,241.96,142.62249999999966,99.33750000000035,Normal Error,Central,Furniture,2017-09
2124,9,0.0,13.3056,27.72,30.12389999999997,2.4038999999999717,Normal Error,Central,Office Supplies,2017-09
2125,5,0.2,35.3295,104.68,176.35763000000009,71.67763000000008,Normal Error,East,Office Supplies,2017-12
2126,7,0.4,9.4437,62.958,66.37287999999991,3.4148799999999113,Normal Error,East,Technology,2017-12
2127,3,0.2,1.0797,86.376,64.51992000000006,21.85607999999995,Normal Error,East,Technology,2014-06
2128,3,0.2,6.4944,64.944,52.883439999999965,12.060560000000038,Normal Error,East,Furniture,2015-10
2129,4,0.2,7.2576,20.736,20.736000000000043,4.263256414560601e-14,Normal Error,East,Office Supplies,2015-10
2130,4,0.0,9.3184,33.28,22.895200000000013,10.384799999999988,Normal Error,East,Office Supplies,2014-05
2131,9,0.0,11.9412,38.52,34.996,3.524000000000001,Normal Error,East,Office Supplies,2014-05
2132,7,0.0,60.1398,139.86,159.42420000000004,19.564200000000028,Normal Error,East,Furniture,2014-05
2133,3,0.0,9.039,19.65,19.782500000000027,0.1325000000000287,Normal Error,East,Office Supplies,2015-11
2134,3,0.7,-122.3928,152.991,105.16451999999992,47.82648000000009,Normal Error,East,Office Supplies,2015-11
2135,7,0.2,-2.3814,10.584,14.908959999999995,4.3249599999999955,Normal Error,East,Office Supplies,2015-11
2136,4,0.4,15.82,94.92,112.38024000000001,17.460240000000013,Normal Error,East,Technology,2015-11
2137,5,0.6,-11.439,14.76,16.494919999999993,1.7349199999999936,Normal Error,Central,Furniture,2015-12
2138,4,0.8,-5.8496,3.656,3.634360000000005,0.02163999999999522,Normal Error,Central,Office Supplies,2015-12
2139,3,0.0,73.41,146.82,146.81999999999982,1.7053025658242404e-13,Normal Error,East,Office Supplies,2017-11
2140,9,0.2,50.4711,149.544,217.34880000000018,67.80480000000017,Normal Error,East,Office Supplies,2014-06
2141,2,0.0,4.4564,17.14,32.65175999999999,15.511759999999988,Normal Error,East,Office Supplies,2014-06
2142,3,0.4,-347.1174,991.764,1434.597003999999,442.83300399999905,Normal Error,East,Furniture,2014-06
2143,6,0.2,9.906,30.48,34.21352000000001,3.7335200000000093,Normal Error,East,Office Supplies,2016-09
2144,2,0.4,-4.7976,23.988,32.52311999999998,8.535119999999978,Normal Error,East,Technology,2016-09
2145,7,0.2,5.4236,16.688,22.09856000000003,5.410560000000032,Normal Error,East,Office Supplies,2016-09
2146,3,0.3,-18.0882,422.058,345.57964800000036,76.47835199999963,Normal Error,East,Furniture,2016-06
2147,4,0.7,-27.9312,38.088,44.744280000000046,6.656280000000045,Normal Error,East,Office Supplies,2016-06
2148,6,0.2,-50.8704,254.352,416.34085999999974,161.98885999999973,Normal Error,East,Office Supplies,2016-06
2149,1,0.0,4.331,43.31,36.683409999999974,6.626590000000029,Normal Error,West,Furniture,2014-12
2150,5,0.0,22.087,84.95,87.62220000000003,2.672200000000032,Normal Error,East,Technology,2017-03
2151,3,0.3,-53.2704,233.058,379.1412899999994,146.0832899999994,Normal Error,Central,Furniture,2017-11
2152,7,0.0,43.5981,111.79,119.20700000000019,7.417000000000186,Normal Error,Central,Technology,2014-11
2153,3,0.0,7.0218,14.94,14.940000000000033,3.375077994860476e-14,Normal Error,East,Office Supplies,2015-11
2154,2,0.2,5.133,14.16,30.198769999999968,16.038769999999968,Normal Error,East,Office Supplies,2016-07
2155,3,0.6,-10.1736,22.608,22.403879999999987,0.20412000000001385,Normal Error,Central,Furniture,2016-04
2156,6,0.0,10.74,21.48,24.55910000000001,3.079100000000011,Normal Error,West,Office Supplies,2016-07
2157,3,0.0,0.0,501.81,257.069953368837,244.740046631163,Normal Error,Central,Office Supplies,2014-06
2158,3,0.0,9.7164,161.94,171.6600000000001,9.720000000000113,Normal Error,Central,Office Supplies,2014-06
2159,4,0.2,2.0088,17.856,18.20944,0.3534399999999991,Normal Error,South,Office Supplies,2017-10
2160,3,0.8,-14.9736,8.808,9.085179999999994,0.2771799999999942,Normal Error,Central,Office Supplies,2016-09
2161,1,0.2,29.769,79.384,141.96207999999996,62.57807999999996,Normal Error,East,Furniture,2016-05
2162,1,0.0,10.0282,34.58,33.98219999999996,0.597800000000035,Normal Error,West,Office Supplies,2016-01
2163,3,0.0,150.984,314.55,314.5499999999995,5.115907697472721e-13,Normal Error,West,Office Supplies,2017-03
2164,3,0.2,23.997,191.976,195.3132300000001,3.3372300000000905,Normal Error,Central,Technology,2016-10
2165,2,0.2,3.0044,8.288,9.556959999999998,1.268959999999998,Normal Error,Central,Office Supplies,2016-10
2166,5,0.6,-150.414,139.92,124.23284999999987,15.687150000000116,Normal Error,Central,Furniture,2016-10
2167,1,0.2,1.1904,15.872,13.077220000000006,2.794779999999994,Normal Error,Central,Office Supplies,2016-10
2168,7,0.8,-11.0005,6.286,6.822040000000004,0.5360400000000043,Normal Error,Central,Office Supplies,2016-10
2169,3,0.2,1.752,14.016,10.024799999999985,3.991200000000015,Normal Error,East,Office Supplies,2017-01
2170,3,0.2,-8.997,71.976,82.27729999999993,10.301299999999927,Normal Error,East,Technology,2017-01
2171,3,0.4,-26.9955,107.982,110.78989199999997,2.807891999999967,Normal Error,East,Technology,2017-01
2172,2,0.3,-8.7232,305.312,284.00740800000045,21.30459199999956,Normal Error,Central,Furniture,2017-11
2173,3,0.2,6.9132,19.752,21.26799999999998,1.5159999999999805,Normal Error,West,Office Supplies,2014-08
2174,3,0.8,-13.896,9.264,9.216240000000006,0.04775999999999314,Normal Error,Central,Office Supplies,2016-07
2175,4,0.2,6.1792,61.792,57.69264000000007,4.099359999999933,Normal Error,Central,Office Supplies,2015-07
2176,2,0.0,21.0128,45.68,45.679999999999964,3.552713678800501e-14,Normal Error,West,Office Supplies,2016-10
2177,9,0.0,28.8576,60.12,67.45769999999992,7.33769999999992,Normal Error,West,Office Supplies,2016-10
2178,5,0.2,13.0375,41.72,45.849999999999945,4.129999999999946,Normal Error,West,Office Supplies,2016-10
