Sales,Quantity,Discount,Profit,Region,Category,Year,Month,YearMonth,Anomaly,AlertLevel
7.64,1,0.0,3.7436,Central,Office Supplies,2016,7,2016-07,Normal,Normal
51.84,8,0.0,25.4016,Central,Office Supplies,2016,7,2016-07,Normal,Normal
265.17,1,0.0,47.7306,Central,Office Supplies,2016,7,2016-07,Normal,Normal
837.6,3,0.2,62.82,West,Technology,2016,8,2016-08,Normal,Normal
135.9,5,0.0,63.873,West,Office Supplies,2016,8,2016-08,Normal,Normal
34.68,6,0.0,16.9932,West,Office Supplies,2016,8,2016-08,Normal,Normal
532.704,6,0.2,-39.9528,West,Furniture,2016,8,2016-08,Normal,Normal
43.1,5,0.0,11.206,West,Office Supplies,2016,8,2016-08,Normal,Normal
15.88,4,0.0,0.1588,West,Office Supplies,2016,8,2016-08,Normal,Normal
1123.92,5,0.2,-182.637,South,Furniture,2015,6,2015-06,Normal,Normal
249.584,2,0.2,31.198,South,Technology,2015,6,2015-06,Normal,Normal
48.672,3,0.2,7.3008,South,Furniture,2015,6,2015-06,Normal,Normal
60.768,2,0.2,7.596,South,Office Supplies,2015,6,2015-06,Normal,Normal
78.6,5,0.7,-62.88,South,Office Supplies,2015,6,2015-06,Normal,Normal
3.768,2,0.7,-3.14,South,Office Supplies,2015,6,2015-06,Normal,Normal
1036.624,2,0.2,51.8312,South,Office Supplies,2015,6,2015-06,Normal,Normal
563.808,4,0.2,21.1428,South,Office Supplies,2015,6,2015-06,Normal,Normal
258.528,2,0.4,-47.3968,East,Technology,2017,9,2017-09,Normal,Normal
49.12,4,0.0,23.0864,East,Office Supplies,2017,10,2017-10,Normal,Normal
44.46,2,0.0,14.6718,West,Furniture,2014,12,2014-12,Normal,Normal
241.568,2,0.2,18.1176,West,Furniture,2014,12,2014-12,Normal,Normal
395.0,5,0.0,39.5,West,Technology,2014,12,2014-12,Normal,Normal
627.168,4,0.2,70.5564,West,Technology,2014,12,2014-12,Normal,Normal
13.28,2,0.0,6.3744,East,Furniture,2014,8,2014-08,Normal,Normal
12.672,3,0.2,4.4352,East,Office Supplies,2014,8,2014-08,Normal,Normal
30.56,5,0.8,-45.84,Central,Office Supplies,2017,11,2017-11,Normal,Normal
77.952,3,0.2,-15.5904,Central,Office Supplies,2017,11,2017-11,Normal,Normal
67.992,1,0.2,8.499,Central,Technology,2017,11,2017-11,Normal,Normal
12.224,2,0.2,4.4312,Central,Office Supplies,2017,11,2017-11,Normal,Normal
44.784,2,0.2,-0.5598,Central,Technology,2017,11,2017-11,Normal,Normal
22.848,3,0.6,-17.7072,Central,Furniture,2017,11,2017-11,Normal,Normal
206.43,3,0.0,90.8292,East,Office Supplies,2015,4,2015-04,Normal,Normal
210.392,2,0.8,-336.6272,Central,Office Supplies,2014,12,2014-12,Anomaly,High Alert
119.96,5,0.2,35.988,East,Technology,2017,9,2017-09,Normal,Normal
10.608,6,0.2,0.9282,East,Office Supplies,2017,9,2017-09,Normal,Normal
347.802,7,0.3,-24.843,Central,Furniture,2016,9,2016-09,Normal,Normal
963.136,4,0.2,108.3528,West,Furniture,2017,2,2017-02,Normal,Normal
88.776,3,0.2,7.7679,West,Technology,2017,2,2017-02,Normal,Normal
32.4,5,0.0,10.368,West,Office Supplies,2014,6,2014-06,Normal,Normal
32.4,5,0.0,15.552,East,Office Supplies,2016,6,2016-06,Normal,Normal
31.05,3,0.0,14.904,West,Office Supplies,2014,12,2014-12,Normal,Normal
2025.36,6,0.2,607.608,East,Technology,2015,12,2015-12,Anomaly,High Alert
1799.994,2,0.7,-2639.9912,East,Technology,2015,12,2015-12,Anomaly,High Alert
101.988,2,0.4,-16.998,East,Technology,2015,12,2015-12,Normal,Normal
262.864,7,0.2,69.0018,East,Furniture,2015,12,2015-12,Normal,Normal
735.98,2,0.0,331.191,Central,Office Supplies,2017,7,2017-07,Normal,Normal
93.024,3,0.2,33.7212,West,Office Supplies,2014,8,2014-08,Normal,Normal
284.364,2,0.4,-75.8304,East,Furniture,2015,8,2015-08,Normal,Normal
26.0,2,0.0,11.7,East,Technology,2015,8,2015-08,Normal,Normal
67.64,5,0.2,5.9185,South,Office Supplies,2016,3,2016-03,Normal,Normal
119.976,3,0.2,-17.9964,South,Technology,2016,3,2016-03,Normal,Normal
5.18,5,0.8,-8.029,Central,Office Supplies,2014,9,2014-09,Normal,Normal
15.56,2,0.0,7.3132,West,Office Supplies,2014,9,2014-09,Normal,Normal
78.35,5,0.0,36.8245,West,Office Supplies,2014,9,2014-09,Normal,Normal
59.52,3,0.0,15.4752,West,Office Supplies,2014,9,2014-09,Normal,Normal
38.52,9,0.0,17.334,West,Office Supplies,2014,9,2014-09,Normal,Normal
239.984,2,0.2,23.9984,West,Technology,2014,9,2014-09,Normal,Normal
19.35,3,0.0,9.4815,West,Office Supplies,2014,9,2014-09,Normal,Normal
67.0,5,0.0,32.16,Central,Furniture,2016,10,2016-10,Normal,Normal
390.272,8,0.2,-24.392,South,Furniture,2016,5,2016-05,Normal,Normal
62.192,13,0.2,19.435,South,Office Supplies,2016,5,2016-05,Normal,Normal
23.88,6,0.0,11.2236,South,Office Supplies,2017,12,2017-12,Normal,Normal
3.168,2,0.8,-4.752,Central,Office Supplies,2016,3,2016-03,Normal,Normal
528.43,5,0.3,0.0,Central,Furniture,2016,3,2016-03,Normal,Normal
13.392,3,0.2,1.5066,Central,Office Supplies,2016,3,2016-03,Normal,Normal
181.86,7,0.0,50.9208,Central,Office Supplies,2017,11,2017-11,Normal,Normal
180.588,2,0.7,-240.784,West,Furniture,2017,9,2017-09,Anomaly,High Alert
47.984,2,0.2,0.5998,West,Technology,2017,9,2017-09,Normal,Normal
18.76,2,0.0,9.0048,East,Office Supplies,2017,9,2017-09,Normal,Normal
20.94,3,0.0,6.0726,East,Furniture,2017,12,2017-12,Normal,Normal
58.68,2,0.0,18.1908,East,Furniture,2017,12,2017-12,Normal,Normal
254.9,5,0.0,68.823,East,Office Supplies,2017,12,2017-12,Normal,Normal
9.64,2,0.0,4.4344,East,Office Supplies,2017,11,2017-11,Normal,Normal
826.62,3,0.0,355.4466,East,Technology,2017,11,2017-11,Normal,Normal
1633.14,9,0.0,473.6106,East,Office Supplies,2017,11,2017-11,Anomaly,High Alert
544.38,3,0.0,157.8702,East,Office Supplies,2017,11,2017-11,Normal,Normal
26.046,3,0.8,-44.2782,Central,Office Supplies,2014,11,2014-11,Normal,Normal
74.352,3,0.2,26.9526,Central,Office Supplies,2014,11,2014-11,Normal,Normal
69.93,7,0.0,32.1678,East,Technology,2017,3,2017-03,Normal,Normal
3.75,1,0.0,1.8,West,Office Supplies,2017,10,2017-10,Normal,Normal
20.928,4,0.2,7.5864,West,Office Supplies,2017,10,2017-10,Normal,Normal
12.672,3,0.2,-3.168,Central,Office Supplies,2015,12,2015-12,Normal,Normal
65.99,1,0.0,17.1574,East,Technology,2017,10,2017-10,Normal,Normal
6.37,7,0.8,-9.555,Central,Office Supplies,2017,6,2017-06,Normal,Normal
3.648,3,0.8,-6.0192,Central,Office Supplies,2014,9,2014-09,Normal,Normal
31.104,6,0.2,10.8864,Central,Office Supplies,2014,9,2014-09,Normal,Normal
23.34,3,0.0,0.2334,South,Office Supplies,2016,8,2016-08,Normal,Normal
29.97,3,0.0,14.0859,East,Technology,2017,7,2017-07,Normal,Normal
3.366,3,0.7,-2.244,West,Office Supplies,2015,7,2015-07,Normal,Normal
95.968,4,0.2,9.5968,South,Technology,2014,12,2014-12,Normal,Normal
18.704,7,0.2,2.338,East,Office Supplies,2017,12,2017-12,Normal,Normal
149.232,3,0.2,3.7308,East,Furniture,2014,5,2014-05,Normal,Normal
15.936,4,0.2,5.7768,East,Office Supplies,2014,5,2014-05,Normal,Normal
601.536,8,0.2,60.1536,West,Technology,2014,11,2014-11,Normal,Normal
10.99,1,0.0,4.2861,West,Technology,2014,11,2014-11,Normal,Normal
39.88,2,0.0,11.1664,West,Furniture,2014,11,2014-11,Normal,Normal
62.24,8,0.0,28.008,West,Office Supplies,2014,11,2014-11,Normal,Normal
53.2,5,0.0,14.896,West,Furniture,2014,11,2014-11,Normal,Normal
39.84,8,0.0,18.3264,West,Office Supplies,2014,11,2014-11,Normal,Normal
349.95,5,0.0,118.983,West,Technology,2016,1,2016-01,Normal,Normal
377.928,9,0.2,141.723,West,Technology,2016,1,2016-01,Normal,Normal
13.392,3,0.2,5.022,Central,Office Supplies,2017,9,2017-09,Normal,Normal
11.228,7,0.8,-18.5262,Central,Office Supplies,2017,9,2017-09,Normal,Normal
207.24,11,0.0,58.0272,Central,Office Supplies,2014,12,2014-12,Normal,Normal
1.504,1,0.2,0.1692,East,Office Supplies,2016,5,2016-05,Normal,Normal
34.848,2,0.2,6.534,East,Office Supplies,2016,5,2016-05,Normal,Normal
75.18,6,0.0,35.3346,West,Office Supplies,2017,7,2017-07,Normal,Normal
149.97,3,0.0,52.4895,West,Technology,2014,5,2014-05,Normal,Normal
931.176,3,0.2,314.2719,East,Office Supplies,2017,11,2017-11,Normal,Normal
430.88,2,0.0,124.9552,East,Technology,2017,11,2017-11,Normal,Normal
94.85,5,0.0,45.528,East,Office Supplies,2015,10,2015-10,Normal,Normal
51.12,4,0.0,23.004,East,Office Supplies,2015,10,2015-10,Normal,Normal
90.0,1,0.0,32.4,East,Technology,2015,10,2015-10,Normal,Normal
9.408,2,0.2,3.4104,West,Office Supplies,2014,10,2014-10,Normal,Normal
4.672,2,0.2,1.46,West,Office Supplies,2014,10,2014-10,Normal,Normal
318.4,2,0.2,107.46,West,Technology,2014,10,2014-10,Normal,Normal
12.768,6,0.2,4.6284,West,Office Supplies,2014,10,2014-10,Normal,Normal
15.36,2,0.2,-3.264,West,Office Supplies,2014,10,2014-10,Normal,Normal
230.376,3,0.2,20.1579,West,Technology,2014,10,2014-10,Normal,Normal
7.16,1,0.2,-0.0895,West,Technology,2014,10,2014-10,Normal,Normal
375.34,1,0.0,18.767,East,Office Supplies,2014,8,2014-08,Normal,Normal
114.9,5,0.0,39.066,East,Furniture,2017,9,2017-09,Normal,Normal
26.046,3,0.8,-44.2782,Central,Office Supplies,2017,4,2017-04,Normal,Normal
2.896,1,0.8,-4.7784,Central,Office Supplies,2017,4,2017-04,Normal,Normal
32.544,2,0.2,-7.7292,Central,Office Supplies,2017,4,2017-04,Normal,Normal
3.984,1,0.2,1.3944,West,Office Supplies,2016,4,2016-04,Normal,Normal
181.797,1,0.3,-15.5826,East,Furniture,2016,1,2016-01,Normal,Normal
44.94,3,0.0,12.5832,East,Office Supplies,2016,5,2016-05,Normal,Normal
45.576,3,0.2,15.9516,East,Office Supplies,2016,5,2016-05,Normal,Normal
318.43,5,0.3,-77.333,Central,Furniture,2016,11,2016-11,Normal,Normal
122.92,7,0.2,46.095,Central,Technology,2016,11,2016-11,Normal,Normal
7.068,3,0.6,-2.8272,Central,Furniture,2016,11,2016-11,Normal,Normal
56.45,5,0.0,14.677,South,Office Supplies,2016,2,2016-02,Normal,Normal
13.468,13,0.8,-22.8956,Central,Office Supplies,2017,3,2017-03,Anomaly,High Alert
219.8,5,0.2,24.7275,Central,Technology,2017,12,2017-12,Normal,Normal
317.058,3,0.3,-18.1176,Central,Furniture,2017,12,2017-12,Normal,Normal
49.08,3,0.0,4.908,West,Technology,2017,12,2017-12,Normal,Normal
324.9,5,0.0,38.988,West,Office Supplies,2017,12,2017-12,Normal,Normal
18.24,3,0.0,5.2896,West,Office Supplies,2017,12,2017-12,Normal,Normal
113.888,2,0.2,9.9652,West,Furniture,2016,9,2016-09,Normal,Normal
105.584,2,0.2,7.9188,West,Technology,2016,9,2016-09,Normal,Normal
24.85,7,0.0,11.6795,Central,Office Supplies,2016,12,2016-12,Normal,Normal
60.312,3,0.2,5.2773,East,Furniture,2017,4,2017-04,Normal,Normal
7.056,3,0.2,2.205,Central,Office Supplies,2017,10,2017-10,Normal,Normal
27.184,2,0.2,2.0388,Central,Technology,2017,10,2017-10,Normal,Normal
107.984,1,0.2,9.4486,West,Technology,2016,7,2016-07,Normal,Normal
19.296,3,0.2,6.03,West,Office Supplies,2016,7,2016-07,Normal,Normal
4.608,2,0.2,1.6704,South,Office Supplies,2015,8,2015-08,Normal,Normal
79.974,3,0.4,-29.3238,South,Furniture,2016,12,2016-12,Normal,Normal
2.946,2,0.7,-2.0622,South,Office Supplies,2016,12,2016-12,Normal,Normal
3.136,2,0.8,-4.704,Central,Office Supplies,2016,11,2016-11,Normal,Normal
20.736,4,0.2,7.2576,Central,Office Supplies,2014,11,2014-11,Normal,Normal
99.98,2,0.0,7.9984,West,Technology,2014,11,2014-11,Normal,Normal
733.95,7,0.0,352.296,West,Office Supplies,2014,11,2014-11,Normal,Normal
241.44,3,0.0,72.432,West,Office Supplies,2014,11,2014-11,Normal,Normal
10.08,4,0.2,3.528,South,Office Supplies,2016,3,2016-03,Normal,Normal
281.904,2,0.2,10.5714,East,Office Supplies,2014,10,2014-10,Normal,Normal
201.432,3,0.2,67.9833,East,Office Supplies,2014,10,2014-10,Normal,Normal
135.98,2,0.0,33.995,South,Technology,2014,5,2014-05,Normal,Normal
44.95,1,0.0,12.586,South,Technology,2014,5,2014-05,Normal,Normal
2.97,3,0.0,1.3068,Central,Technology,2014,7,2014-07,Normal,Normal
6.54,3,0.0,2.6814,Central,Office Supplies,2014,7,2014-07,Normal,Normal
7.92,8,0.0,3.4848,West,Technology,2015,12,2015-12,Normal,Normal
203.92,5,0.2,22.941,West,Furniture,2015,2,2015-02,Normal,Normal
3359.952,6,0.2,1049.985,West,Technology,2017,5,2017-05,Anomaly,High Alert
18.24,3,0.0,9.12,Central,Office Supplies,2017,11,2017-11,Normal,Normal
27.78,6,0.0,9.1674,Central,Office Supplies,2017,11,2017-11,Normal,Normal
22.96,7,0.0,7.5768,South,Office Supplies,2014,4,2014-04,Normal,Normal
28.99,1,0.0,8.4071,South,Technology,2014,4,2014-04,Normal,Normal
12.96,2,0.0,6.3504,South,Office Supplies,2014,4,2014-04,Normal,Normal
22.96,7,0.0,6.6584,South,Office Supplies,2014,4,2014-04,Normal,Normal
4164.05,5,0.0,83.281,South,Office Supplies,2014,4,2014-04,Anomaly,High Alert
47.984,2,0.2,13.1956,South,Technology,2014,9,2014-09,Normal,Normal
4.624,1,0.2,1.6762,South,Office Supplies,2014,9,2014-09,Normal,Normal
15.24,3,0.0,5.1816,East,Furniture,2014,9,2014-09,Normal,Normal
63.924,7,0.7,-46.8776,East,Office Supplies,2014,9,2014-09,Normal,Normal
6.56,2,0.0,1.9024,Central,Office Supplies,2017,2,2017-02,Normal,Normal
13.11,3,0.0,3.4086,Central,Office Supplies,2017,2,2017-02,Normal,Normal
494.376,3,0.2,49.4376,West,Technology,2015,12,2015-12,Normal,Normal
29.2,5,0.2,9.855,West,Office Supplies,2015,12,2015-12,Normal,Normal
248.85,5,0.0,27.3735,West,Technology,2015,12,2015-12,Normal,Normal
36.24,1,0.0,15.2208,West,Technology,2015,12,2015-12,Normal,Normal
11.68,2,0.0,3.504,Central,Office Supplies,2016,10,2016-10,Normal,Normal
11.91,3,0.0,0.1191,West,Office Supplies,2014,12,2014-12,Normal,Normal
3.48,2,0.0,1.1136,West,Furniture,2014,12,2014-12,Normal,Normal
30.96,8,0.8,-52.632,Central,Office Supplies,2014,8,2014-08,Anomaly,High Alert
1704.89,11,0.0,767.2005,East,Technology,2017,10,2017-10,Anomaly,High Alert
19.194,7,0.7,-12.796,West,Office Supplies,2015,5,2015-05,Normal,Normal
121.792,4,0.2,13.7016,West,Office Supplies,2015,5,2015-05,Normal,Normal
1919.976,3,0.2,215.9973,West,Technology,2017,11,2017-11,Anomaly,High Alert
50.997,1,0.7,-40.7976,East,Office Supplies,2014,11,2014-11,Normal,Normal
76.792,1,0.2,-16.3183,East,Office Supplies,2014,11,2014-11,Normal,Normal
539.964,6,0.4,-107.9928,East,Technology,2014,11,2014-11,Normal,Normal
60.312,3,0.2,5.2773,East,Furniture,2014,11,2014-11,Normal,Normal
1.944,3,0.7,-1.4256,East,Office Supplies,2014,11,2014-11,Normal,Normal
12.984,3,0.2,4.7067,Central,Office Supplies,2014,12,2014-12,Normal,Normal
217.584,2,0.2,19.0386,Central,Technology,2014,12,2014-12,Normal,Normal
328.776,3,0.2,28.7679,Central,Technology,2014,12,2014-12,Normal,Normal
2.286,3,0.8,-3.6576,Central,Office Supplies,2014,12,2014-12,Normal,Normal
47.984,2,0.2,14.3952,Central,Technology,2014,12,2014-12,Normal,Normal
25.344,6,0.2,8.8704,East,Office Supplies,2015,11,2015-11,Normal,Normal
232.4,5,0.2,78.435,East,Office Supplies,2016,9,2016-09,Normal,Normal
86.45,7,0.0,38.038,South,Furniture,2016,3,2016-03,Normal,Normal
603.92,5,0.2,45.294,West,Furniture,2014,9,2014-09,Normal,Normal
81.98,2,0.0,40.1702,West,Office Supplies,2014,9,2014-09,Normal,Normal
271.764,2,0.1,48.3136,East,Furniture,2017,12,2017-12,Normal,Normal
14.376,3,0.2,4.8519,East,Office Supplies,2017,12,2017-12,Normal,Normal
341.96,5,0.6,-427.45,Central,Furniture,2017,11,2017-11,Anomaly,High Alert
181.35,9,0.0,48.9645,West,Office Supplies,2015,9,2015-09,Normal,Normal
8.64,3,0.0,4.2336,West,Office Supplies,2015,9,2015-09,Normal,Normal
43.512,7,0.2,3.8073,South,Office Supplies,2014,12,2014-12,Normal,Normal
662.88,3,0.2,74.574,South,Furniture,2014,12,2014-12,Normal,Normal
25.92,5,0.2,9.072,South,Office Supplies,2014,12,2014-12,Normal,Normal
68.94,3,0.0,20.682,East,Office Supplies,2015,7,2015-07,Normal,Normal
128.82,3,0.0,50.2398,East,Furniture,2015,7,2015-07,Normal,Normal
896.99,5,0.8,-1480.0335,Central,Office Supplies,2014,11,2014-11,Anomaly,High Alert
1.234,1,0.8,-1.9744,Central,Office Supplies,2014,11,2014-11,Normal,Normal
67.56,3,0.2,6.756,Central,Office Supplies,2014,11,2014-11,Normal,Normal
21.72,5,0.2,7.8735,Central,Office Supplies,2014,11,2014-11,Normal,Normal
262.336,8,0.2,95.0968,Central,Office Supplies,2014,11,2014-11,Normal,Normal
148.48,2,0.2,16.704,Central,Technology,2014,11,2014-11,Normal,Normal
241.176,3,0.2,15.0735,Central,Technology,2014,11,2014-11,Normal,Normal
227.976,3,0.2,28.497,Central,Technology,2017,12,2017-12,Normal,Normal
52.68,3,0.2,19.755,Central,Technology,2017,12,2017-12,Normal,Normal
2.032,1,0.6,-1.3208,Central,Furniture,2017,12,2017-12,Normal,Normal
17.12,4,0.0,4.9648,West,Office Supplies,2017,8,2017-08,Normal,Normal
431.968,4,0.2,37.7972,West,Technology,2017,8,2017-08,Normal,Normal
129.92,4,0.0,10.3936,West,Furniture,2017,8,2017-08,Normal,Normal
568.728,3,0.2,28.4364,West,Furniture,2017,8,2017-08,Normal,Normal
117.144,9,0.2,42.4647,West,Office Supplies,2017,8,2017-08,Normal,Normal
203.52,3,0.0,54.9504,West,Office Supplies,2017,8,2017-08,Normal,Normal
51.75,5,0.0,24.84,West,Office Supplies,2017,8,2017-08,Normal,Normal
122.97,3,0.0,60.2553,East,Office Supplies,2016,8,2016-08,Normal,Normal
244.615,1,0.3,20.967,East,Furniture,2016,8,2016-08,Normal,Normal
59.97,3,0.0,28.7856,East,Technology,2016,8,2016-08,Normal,Normal
81.54,9,0.0,36.693,East,Office Supplies,2016,8,2016-08,Normal,Normal
11.68,4,0.0,5.256,East,Office Supplies,2016,8,2016-08,Normal,Normal
29.0,5,0.0,13.92,East,Office Supplies,2016,8,2016-08,Normal,Normal
50.8,5,0.0,13.208,West,Office Supplies,2015,8,2015-08,Normal,Normal
16.03,5,0.8,-25.648,Central,Office Supplies,2017,11,2017-11,Normal,Normal
15.712,4,0.2,5.6956,West,Office Supplies,2016,8,2016-08,Normal,Normal
89.97,3,0.0,18.8937,East,Technology,2016,12,2016-12,Normal,Normal
435.999,3,0.15,20.5176,West,Furniture,2014,9,2014-09,Normal,Normal
83.984,2,0.2,31.494,West,Technology,2014,9,2014-09,Normal,Normal
359.98,2,0.0,93.5948,East,Technology,2014,7,2014-07,Normal,Normal
70.56,1,0.3,-4.032,East,Furniture,2014,7,2014-07,Normal,Normal
20.88,2,0.0,9.6048,East,Office Supplies,2014,7,2014-07,Normal,Normal
3.81,1,0.0,1.8288,East,Office Supplies,2014,7,2014-07,Normal,Normal
73.008,9,0.2,26.4654,Central,Office Supplies,2017,9,2017-09,Normal,Normal
3.208,2,0.8,-5.2932,Central,Office Supplies,2016,5,2016-05,Normal,Normal
26.176,2,0.2,-3.272,Central,Technology,2016,5,2016-05,Normal,Normal
30.44,4,0.0,14.3068,East,Office Supplies,2015,6,2015-06,Normal,Normal
35.28,3,0.0,11.9952,East,Furniture,2015,6,2015-06,Normal,Normal
19.44,3,0.0,9.3312,East,Office Supplies,2015,12,2015-12,Normal,Normal
37.88,2,0.0,18.94,East,Office Supplies,2015,12,2015-12,Normal,Normal
9.552,3,0.6,-3.8208,Central,Furniture,2016,7,2016-07,Normal,Normal
290.666,2,0.15,3.4196,West,Furniture,2014,1,2014-01,Normal,Normal
10.368,2,0.2,3.6288,Central,Office Supplies,2014,7,2014-07,Normal,Normal
14.352,3,0.2,4.485,Central,Office Supplies,2014,7,2014-07,Normal,Normal
141.96,2,0.0,41.1684,West,Furniture,2015,11,2015-11,Normal,Normal
66.048,4,0.2,23.1168,West,Office Supplies,2015,11,2015-11,Normal,Normal
1287.45,5,0.0,244.6155,Central,Technology,2016,3,2016-03,Normal,Normal
25.824,6,0.2,9.0384,West,Office Supplies,2017,9,2017-09,Normal,Normal
160.96,2,0.0,48.288,West,Office Supplies,2017,9,2017-09,Normal,Normal
28.44,3,0.0,11.376,East,Furniture,2015,12,2015-12,Normal,Normal
364.41,5,0.1,8.098,East,Furniture,2015,12,2015-12,Normal,Normal
39.96,4,0.0,10.3896,East,Technology,2015,12,2015-12,Normal,Normal
361.764,2,0.1,68.3332,East,Furniture,2015,12,2015-12,Normal,Normal
111.672,9,0.2,6.9795,Central,Office Supplies,2016,11,2016-11,Normal,Normal
13.776,6,0.8,-22.0416,Central,Office Supplies,2017,3,2017-03,Normal,Normal
10.272,3,0.2,3.21,Central,Office Supplies,2017,3,2017-03,Normal,Normal
24.048,9,0.2,7.2144,East,Furniture,2017,11,2017-11,Normal,Normal
2.896,1,0.2,0.9774,South,Office Supplies,2017,8,2017-08,Normal,Normal
17.94,3,0.0,8.7906,East,Office Supplies,2015,12,2015-12,Normal,Normal
384.174,7,0.1,29.8802,East,Furniture,2015,12,2015-12,Normal,Normal
1799.75,5,0.0,539.925,East,Technology,2015,12,2015-12,Anomaly,High Alert
580.672,4,0.2,65.3256,South,Office Supplies,2017,10,2017-10,Normal,Normal
18.936,3,0.2,5.9175,South,Office Supplies,2017,10,2017-10,Normal,Normal
222.384,2,0.2,16.6788,South,Technology,2017,10,2017-10,Normal,Normal
50.454,6,0.7,-33.636,South,Office Supplies,2017,10,2017-10,Normal,Normal
154.764,3,0.4,-36.1116,South,Furniture,2017,10,2017-10,Normal,Normal
6.848,2,0.2,2.14,Central,Office Supplies,2017,3,2017-03,Normal,Normal
1091.168,4,0.2,68.198,West,Technology,2014,8,2014-08,Normal,Normal
219.168,2,0.2,-43.8336,West,Technology,2014,8,2014-08,Normal,Normal
6.928,1,0.8,-11.0848,Central,Office Supplies,2014,11,2014-11,Normal,Normal
40.032,6,0.2,15.012,East,Office Supplies,2017,6,2017-06,Normal,Normal
443.92,4,0.0,13.3176,Central,Office Supplies,2017,7,2017-07,Normal,Normal
169.99,1,0.0,78.1954,Central,Office Supplies,2017,7,2017-07,Normal,Normal
25.92,4,0.0,12.4416,Central,Office Supplies,2017,7,2017-07,Normal,Normal
36.99,1,0.0,9.9873,South,Technology,2014,11,2014-11,Normal,Normal
629.1,6,0.0,301.968,South,Office Supplies,2014,11,2014-11,Normal,Normal
193.95,3,0.0,9.6975,South,Office Supplies,2014,11,2014-11,Normal,Normal
5.46,3,0.0,1.4742,South,Office Supplies,2014,11,2014-11,Normal,Normal
22.288,7,0.6,-8.9152,Central,Furniture,2015,5,2015-05,Normal,Normal
65.424,4,0.6,-52.3392,Central,Furniture,2017,5,2017-05,Normal,Normal
77.88,2,0.0,3.894,West,Office Supplies,2015,10,2015-10,Normal,Normal
281.372,2,0.3,-12.0588,East,Furniture,2014,4,2014-04,Normal,Normal
281.372,2,0.3,-12.0588,East,Furniture,2014,4,2014-04,Normal,Normal
7.488,8,0.7,-5.2416,East,Office Supplies,2014,4,2014-04,Normal,Normal
22.336,4,0.2,7.8176,East,Furniture,2014,4,2014-04,Normal,Normal
10.368,2,0.2,3.6288,East,Office Supplies,2017,4,2017-04,Normal,Normal
65.79,9,0.0,30.2634,West,Office Supplies,2016,9,2016-09,Normal,Normal
271.984,2,0.2,88.3948,West,Office Supplies,2016,9,2016-09,Normal,Normal
11.76,4,0.0,3.1752,West,Office Supplies,2016,9,2016-09,Normal,Normal
77.52,2,0.0,37.9848,West,Office Supplies,2016,9,2016-09,Normal,Normal
48.64,2,0.2,15.808,West,Office Supplies,2016,9,2016-09,Normal,Normal
1.81,1,0.0,0.6516,Central,Office Supplies,2016,9,2016-09,Normal,Normal
8.26,2,0.0,3.8822,Central,Office Supplies,2016,9,2016-09,Normal,Normal
43.56,5,0.2,3.267,West,Office Supplies,2015,4,2015-04,Normal,Normal
5.84,2,0.2,0.73,West,Office Supplies,2015,4,2015-04,Normal,Normal
271.764,2,0.1,60.392,East,Furniture,2015,9,2015-09,Normal,Normal
262.24,2,0.0,78.672,West,Office Supplies,2016,5,2016-05,Normal,Normal
